,condition_1,condition_2,score,statistic,p_value,p_value_adj
0,Psoriasis,Eczema,global_homophily,215.0,0.13730414860409265,0.4119124458122779
1,Psoriasis,Eczema,global_entropy,357.0,0.1544485962005998,0.4633457886017994
2,Psoriasis,T-Cell Lymphoma,global_homophily,236.0,0.5663938191598885,1.6991814574796655
3,Psoriasis,T-Cell Lymphoma,global_entropy,289.0,0.5663938191598885,1.6991814574796655
4,Eczema,T-Cell Lymphoma,global_homophily,292.0,0.24005648170652272,0.7201694451195682
5,Eczema,T-Cell Lymphoma,global_entropy,208.0,0.43810444891303435,1.314313346739103
6,Psoriasis,Eczema,local_homophily_1,1146997913.0,0.1324010520380223,0.39720315611406687
7,Psoriasis,Eczema,local_homophily_2,1149587091.5,0.36524841823108634,1.095745254693259
8,Psoriasis,Eczema,local_homophily_3,1148119332.0,0.21390905774215563,0.6417271732264669
9,Psoriasis,Eczema,local_homophily_4,1148938173.0,0.2916068772019388,0.8748206316058164
10,Psoriasis,Eczema,local_homophily_5,1145676211.5,0.07112913313588684,0.21338739940766052
11,Psoriasis,Eczema,local_entropy_1,1162034114.5,0.050181301708412424,0.15054390512523727
12,Psoriasis,Eczema,local_entropy_2,1162827980.0,0.03241994157707617,0.09725982473122852
13,Psoriasis,Eczema,local_entropy_3,1163328731.5,0.02417508690000515,0.07252526070001544
14,Psoriasis,Eczema,local_entropy_4,1160109630.0,0.1299900665229456,0.3899701995688368
15,Psoriasis,Eczema,local_entropy_5,1160150301.5,0.1276354134387693,0.38290624031630793
16,Psoriasis,Eczema,egophily_1,1150435167.5,0.47576722412257866,1.427301672367736
17,Psoriasis,Eczema,egophily_2,1148946315.0,0.29241073937725015,0.8772322181317505
18,Psoriasis,Eczema,egophily_3,1150735204.0,0.5212603498081202,1.5637810494243607
19,Psoriasis,Eczema,egophily_4,1150485561.5,0.48467677542952303,1.454030326288569
20,Psoriasis,Eczema,egophily_5,1150830673.0,0.5356232287826912,1.6068696863480736
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1367368322.0,0.8093687254698585,2.4281061764095755
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1372407581.5,0.20450258911653152,0.6135077673495946
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1366245909.5,0.9907533911265641,2.9722601733796923
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1366031663.5,0.9743724159776171,2.9231172479328515
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1363231294.0,0.5461721184035204,1.6385163552105613
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1364899270.5,0.792231964341023,2.376695893023069
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1361999466.0,0.39263661127352323,1.1779098338205696
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1370083492.0,0.42684580800370564,1.280537424011117
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1369590870.0,0.48762750182388026,1.4628825054716408
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1371253491.0,0.3014520055875368,0.9043560167626105
31,Psoriasis,T-Cell Lymphoma,egophily_1,1366611192.5,0.9311082237356729,2.793324671207019
32,Psoriasis,T-Cell Lymphoma,egophily_2,1365136830.5,0.8299791144792812,2.489937343437844
33,Psoriasis,T-Cell Lymphoma,egophily_3,1362933779.5,0.5065510852618791,1.5196532557856373
34,Psoriasis,T-Cell Lymphoma,egophily_4,1364485196.5,0.7280931090821283,2.1842793272463847
35,Psoriasis,T-Cell Lymphoma,egophily_5,1364083151.0,0.6674173847125655,2.0022521541376967
36,Eczema,T-Cell Lymphoma,local_homophily_1,887286969.5,0.09929542687094665,0.29788628061283995
37,Eczema,T-Cell Lymphoma,local_homophily_2,888520993.0,0.04607697902495382,0.13823093707486145
38,Eczema,T-Cell Lymphoma,local_homophily_3,885699648.0,0.23292539833264436,0.6987761949979331
39,Eczema,T-Cell Lymphoma,local_homophily_4,884888229.5,0.3359195955318527,1.007758786595558
40,Eczema,T-Cell Lymphoma,local_homophily_5,885572693.0,0.24736415701569792,0.7420924710470937
41,Eczema,T-Cell Lymphoma,local_entropy_1,874143507.0,0.03633537026150674,0.10900611078452022
42,Eczema,T-Cell Lymphoma,local_entropy_2,871779644.0,0.005726323490839329,0.01717897047251799
43,Eczema,T-Cell Lymphoma,local_entropy_3,876494399.5,0.1546860237418746,0.4640580712256238
44,Eczema,T-Cell Lymphoma,local_entropy_4,878644562.5,0.41672224510003497,1.250166735300105
45,Eczema,T-Cell Lymphoma,local_entropy_5,879687327.5,0.6060088406820676,1.8180265220462029
46,Eczema,T-Cell Lymphoma,egophily_1,884149392.0,0.45013768219055406,1.3504130465716622
47,Eczema,T-Cell Lymphoma,egophily_2,884327129.5,0.4220387914061463,1.266116374218439
48,Eczema,T-Cell Lymphoma,egophily_3,881522058.0,0.995507493991122,2.986522481973366
49,Eczema,T-Cell Lymphoma,egophily_4,882717680.0,0.7297835418805747,2.1893506256417243
50,Eczema,T-Cell Lymphoma,egophily_5,882178005.0,0.847708278745642,2.543124836236926
0,Psoriasis,Eczema,global_homophily,258.0,0.5495132498037176,1.6485397494111529
1,Psoriasis,Eczema,global_entropy,271.0,0.7412479424143813,2.223743827243144
2,Psoriasis,T-Cell Lymphoma,global_homophily,271.0,0.8599626493714159,2.579887948114248
3,Psoriasis,T-Cell Lymphoma,global_entropy,244.0,0.6914051805172459,2.0742155415517374
4,Eczema,T-Cell Lymphoma,global_homophily,279.0,0.3846361665965713,1.153908499789714
5,Eczema,T-Cell Lymphoma,global_entropy,218.0,0.588901220501757,1.766703661505271
6,Psoriasis,Eczema,local_homophily_1,1152090341.0,0.740896905835493,2.2226907175064787
7,Psoriasis,Eczema,local_homophily_2,1153285170.0,0.9560880091200924,2.868264027360277
8,Psoriasis,Eczema,local_homophily_3,1153224190.0,0.9449227280931911,2.8347681842795733
9,Psoriasis,Eczema,local_homophily_4,1153275547.0,0.9543261579291574,2.8629784737874724
10,Psoriasis,Eczema,local_homophily_5,1151305719.0,0.6099018432630214,1.8297055297890643
11,Psoriasis,Eczema,local_entropy_1,1156011304.5,0.5671208198110019,1.701362459433006
12,Psoriasis,Eczema,local_entropy_2,1154992940.0,0.7356502527037039,2.2069507581111116
13,Psoriasis,Eczema,local_entropy_3,1156117736.5,0.5510065226423038,1.6530195679269113
14,Psoriasis,Eczema,local_entropy_4,1154620855.0,0.8009928115010357,2.4029784345031073
15,Psoriasis,Eczema,local_entropy_5,1155293756.0,0.6841636854280684,2.052491056284205
16,Psoriasis,Eczema,egophily_1,1153759831.5,0.9567057110205843,2.870117133061753
17,Psoriasis,Eczema,egophily_2,1153854264.5,0.9395762727574172,2.8187288182722514
18,Psoriasis,Eczema,egophily_3,1153140514.0,0.9296182439961016,2.788854731988305
19,Psoriasis,Eczema,egophily_4,1153128737.5,0.927466982505023,2.782400947515069
20,Psoriasis,Eczema,egophily_5,1152539057.0,0.8207175353791296,2.462152606137389
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1364731035.5,0.7654851048454814,2.296455314536444
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1369130328.5,0.5484188035211561,1.6452564105634684
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1365633654.5,0.9097657481191093,2.729297244357328
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1364755440.0,0.76988693484244,2.30966080452732
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1367026127.0,0.8643944291441987,2.593183287432596
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1368523566.0,0.6335422444609095,1.9006267333827283
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1367021447.0,0.8651453219029526,2.595435965708858
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1370261219.0,0.40605062305670103,1.2181518691701032
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1369543989.5,0.49364569850158224,1.4809370955047467
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1368585475.5,0.6248779168756693,1.8746337506270079
31,Psoriasis,T-Cell Lymphoma,egophily_1,1369169499.5,0.5415637769932142,1.6246913309796427
32,Psoriasis,T-Cell Lymphoma,egophily_2,1367635772.5,0.7678363302303373,2.303508990691012
33,Psoriasis,T-Cell Lymphoma,egophily_3,1366521973.0,0.9458514943239578,2.837554482971873
34,Psoriasis,T-Cell Lymphoma,egophily_4,1364181368.5,0.6820584911434275,2.0461754734302824
35,Psoriasis,T-Cell Lymphoma,egophily_5,1365665526.5,0.9149232625225711,2.744769787567713
36,Eczema,T-Cell Lymphoma,local_homophily_1,881635662.5,0.9696745904499844,2.909023771349953
37,Eczema,T-Cell Lymphoma,local_homophily_2,883579135.5,0.5550295203052598,1.6650885609157793
38,Eczema,T-Cell Lymphoma,local_homophily_3,881355331.0,0.966696998559037,2.900090995677111
39,Eczema,T-Cell Lymphoma,local_homophily_4,880752316.5,0.8312324545564362,2.493697363669309
40,Eczema,T-Cell Lymphoma,local_homophily_5,883716620.0,0.5291524750685795,1.5874574252057387
41,Eczema,T-Cell Lymphoma,local_entropy_1,881111603.5,0.9115249411758282,2.7345748235274847
42,Eczema,T-Cell Lymphoma,local_entropy_2,880906232.0,0.8654976868595914,2.596493060578774
43,Eczema,T-Cell Lymphoma,local_entropy_3,882145359.0,0.8549819499599287,2.564945849879786
44,Eczema,T-Cell Lymphoma,local_entropy_4,882829473.5,0.7060374656408017,2.118112396922405
45,Eczema,T-Cell Lymphoma,local_entropy_5,881699504.0,0.9552950954407552,2.8658852863222655
46,Eczema,T-Cell Lymphoma,egophily_1,883241689.0,0.61972862611537,1.8591858783461102
47,Eczema,T-Cell Lymphoma,egophily_2,882179200.0,0.8474254903203066,2.54227647096092
48,Eczema,T-Cell Lymphoma,egophily_3,882042682.0,0.877934863526349,2.633804590579047
49,Eczema,T-Cell Lymphoma,egophily_4,880510854.0,0.7781409143111084,2.3344227429333255
50,Eczema,T-Cell Lymphoma,egophily_5,881935404.5,0.9020287373002324,2.706086211900697
0,Psoriasis,Eczema,global_homophily,193.0,0.05238795052876134,0.15716385158628404
1,Psoriasis,Eczema,global_entropy,389.0,0.0371242471566031,0.1113727414698093
2,Psoriasis,T-Cell Lymphoma,global_homophily,149.0,0.012704153613595066,0.0381124608407852
3,Psoriasis,T-Cell Lymphoma,global_entropy,353.0,0.04717293326534123,0.1415187997960237
4,Eczema,T-Cell Lymphoma,global_homophily,212.0,0.49561180337187505,1.4868354101156251
5,Eczema,T-Cell Lymphoma,global_entropy,251.0,0.8325188126792755,2.497556438037827
6,Psoriasis,Eczema,local_homophily_1,1154488848.0,0.8240871528601206,2.4722614585803617
7,Psoriasis,Eczema,local_homophily_2,1157168186.0,0.4021388398378516,1.2064165195135548
8,Psoriasis,Eczema,local_homophily_3,1157484634.0,0.362529148370101,1.087587445110303
9,Psoriasis,Eczema,local_homophily_4,1155043826.0,0.7268492705219327,2.1805478115657984
10,Psoriasis,Eczema,local_homophily_5,1153158818.5,0.9329647704683145,2.7988943114049434
11,Psoriasis,Eczema,local_entropy_1,1155384560.0,0.6686105461606084,2.0058316384818253
12,Psoriasis,Eczema,local_entropy_2,1152149392.0,0.7518347373732012,2.2555042121196034
13,Psoriasis,Eczema,local_entropy_3,1152513481.5,0.8161474698243043,2.448442409472913
14,Psoriasis,Eczema,local_entropy_4,1155512134.0,0.6476700038802097,1.943010011640629
15,Psoriasis,Eczema,local_entropy_5,1154257157.5,0.8662414644154542,2.598724393246363
16,Psoriasis,Eczema,egophily_1,1153004226.5,0.9043871579373391,2.7131614738120176
17,Psoriasis,Eczema,egophily_2,1153788440.0,0.9516258276507278,2.8548774829521832
18,Psoriasis,Eczema,egophily_3,1153091042.5,0.920581959677427,2.761745879032281
19,Psoriasis,Eczema,egophily_4,1152598820.5,0.8314200913378551,2.4942602740135653
20,Psoriasis,Eczema,egophily_5,1151955212.5,0.7181963519888761,2.1545890559666283
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1371790486.0,0.2518326297973167,0.7554978893919501
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1371069508.5,0.31934496147161473,0.9580348844148442
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1374194098.0,0.10240109817046776,0.30720329451140327
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1373788920.5,0.12098591057052957,0.36295773171158874
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1369440827.5,0.5070276614157657,1.5210829842472973
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1366740623.5,0.9103233838554943,2.730970151566483
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1365628462.0,0.9089260396804895,2.7267781190414686
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1362194820.0,0.4150804925278182,1.2452414775834546
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1365273715.5,0.851837126988346,2.5555113809650383
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1365503852.5,0.8888035754465152,2.666410726339546
31,Psoriasis,T-Cell Lymphoma,egophily_1,1374149288.5,0.10300822645756881,0.30902467937270645
32,Psoriasis,T-Cell Lymphoma,egophily_2,1372097048.0,0.22798113420353594,0.6839434026106078
33,Psoriasis,T-Cell Lymphoma,egophily_3,1375252375.0,0.06441904104452106,0.1932571231335632
34,Psoriasis,T-Cell Lymphoma,egophily_4,1374546493.0,0.08815250912674828,0.26445752738024486
35,Psoriasis,T-Cell Lymphoma,egophily_5,1375407926.5,0.05997366637570679,0.17992099912712037
36,Eczema,T-Cell Lymphoma,local_homophily_1,884371878.0,0.4135397187007671,1.2406191561023014
37,Eczema,T-Cell Lymphoma,local_homophily_2,881846938.5,0.9219642296035516,2.7658926888106548
38,Eczema,T-Cell Lymphoma,local_homophily_3,883655477.0,0.5405870314101309,1.6217610942303926
39,Eczema,T-Cell Lymphoma,local_homophily_4,885236476.0,0.28858691189471875,0.8657607356841562
40,Eczema,T-Cell Lymphoma,local_homophily_5,883876151.0,0.4999062855216714,1.4997188565650141
41,Eczema,T-Cell Lymphoma,local_entropy_1,880430245.5,0.7604246994490063,2.2812740983470188
42,Eczema,T-Cell Lymphoma,local_entropy_2,882187170.5,0.8456685054348827,2.537005516304648
43,Eczema,T-Cell Lymphoma,local_entropy_3,879660185.0,0.6006315741192165,1.8018947223576496
44,Eczema,T-Cell Lymphoma,local_entropy_4,879396987.0,0.5496461881266927,1.6489385643800782
45,Eczema,T-Cell Lymphoma,local_entropy_5,880503802.5,0.776605091519544,2.3298152745586322
46,Eczema,T-Cell Lymphoma,egophily_1,887064670.5,0.11254646046767747,0.3376393814030324
47,Eczema,T-Cell Lymphoma,egophily_2,885127660.5,0.3028145343383154,0.9084436030149462
48,Eczema,T-Cell Lymphoma,egophily_3,887699644.0,0.07819609849218244,0.2345882954765473
49,Eczema,T-Cell Lymphoma,egophily_4,887616237.5,0.08229347590784195,0.24688042772352584
50,Eczema,T-Cell Lymphoma,egophily_5,888664071.0,0.04181959612153903,0.1254587883646171
0,Psoriasis,Eczema,global_homophily,240.0,0.3320634317662615,0.9961902952987846
1,Psoriasis,Eczema,global_entropy,322.0,0.48288028057020904,1.4486408417106271
2,Psoriasis,T-Cell Lymphoma,global_homophily,248.0,0.7575208397384018,2.2725625192152052
3,Psoriasis,T-Cell Lymphoma,global_entropy,289.0,0.5663938191598885,1.6991814574796655
4,Eczema,T-Cell Lymphoma,global_homophily,269.0,0.5258089534529393,1.577426860358818
5,Eczema,T-Cell Lymphoma,global_entropy,245.0,0.9438030724693113,2.8314092174079337
6,Psoriasis,Eczema,local_homophily_1,1157343696.5,0.37860239033949683,1.1358071710184905
7,Psoriasis,Eczema,local_homophily_2,1162129773.0,0.04785112369229873,0.1435533710768962
8,Psoriasis,Eczema,local_homophily_3,1161661475.0,0.061348753519114715,0.18404626055734413
9,Psoriasis,Eczema,local_homophily_4,1160353737.0,0.11635199627866323,0.3490559888359897
10,Psoriasis,Eczema,local_homophily_5,1160068385.0,0.13241216155717933,0.397236484671538
11,Psoriasis,Eczema,local_entropy_1,1150186308.5,0.44230876164624544,1.3269262849387364
12,Psoriasis,Eczema,local_entropy_2,1146785398.0,0.12123556752695304,0.36370670258085913
13,Psoriasis,Eczema,local_entropy_3,1145424852.0,0.06253982302947801,0.18761946908843402
14,Psoriasis,Eczema,local_entropy_4,1144391984.0,0.03573370028602987,0.10720110085808959
15,Psoriasis,Eczema,local_entropy_5,1144991867.5,0.04976147399122758,0.14928442197368275
16,Psoriasis,Eczema,egophily_1,1157577093.5,0.3495794895989933,1.04873846879698
17,Psoriasis,Eczema,egophily_2,1156018553.0,0.5662991372233308,1.6988974116699924
18,Psoriasis,Eczema,egophily_3,1154628942.0,0.7995536793762815,2.3986610381288447
19,Psoriasis,Eczema,egophily_4,1155207902.0,0.6987208759999322,2.0961626279997967
20,Psoriasis,Eczema,egophily_5,1156194408.5,0.5392928476095313,1.617878542828594
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1367840169.5,0.7355412550880758,2.2066237652642275
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1367198094.0,0.8368887462465154,2.5106662387395464
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1367402526.0,0.8044569886440792,2.4133709659322378
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1365307642.0,0.8572682095746997,2.571804628724099
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1362330787.5,0.4311394441003563,1.2934183323010688
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1364391032.0,0.7134649518996604,2.140394855698981
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1364663063.5,0.7555185471279233,2.26655564138377
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1364835032.5,0.782330882550824,2.346992647652472
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1368261737.0,0.6723726178805132,2.0171178536415395
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1368355167.0,0.6585201630814541,1.9755604892443623
31,Psoriasis,T-Cell Lymphoma,egophily_1,1367301941.0,0.8197009558510546,2.459102867553164
32,Psoriasis,T-Cell Lymphoma,egophily_2,1366205877.5,0.9972700598781273,2.991810179634382
33,Psoriasis,T-Cell Lymphoma,egophily_3,1366063476.0,0.9795490600228115,2.9386471800684344
34,Psoriasis,T-Cell Lymphoma,egophily_4,1368293195.5,0.66769503428537,2.00308510285611
35,Psoriasis,T-Cell Lymphoma,egophily_5,1368000484.5,0.7116888944445905,2.1350666833337715
36,Eczema,T-Cell Lymphoma,local_homophily_1,879632433.5,0.594184306777898,1.782552920333694
37,Eczema,T-Cell Lymphoma,local_homophily_2,875586665.0,0.09272919807739952,0.2781875942321985
38,Eczema,T-Cell Lymphoma,local_homophily_3,876108445.0,0.12531028445900688,0.37593085337702065
39,Eczema,T-Cell Lymphoma,local_homophily_4,875742027.5,0.1016326823527045,0.3048980470581135
40,Eczema,T-Cell Lymphoma,local_homophily_5,874024776.0,0.0335855809453023,0.1007567428359069
41,Eczema,T-Cell Lymphoma,local_entropy_1,882912945.5,0.6882240199404525,2.0646720598213575
42,Eczema,T-Cell Lymphoma,local_entropy_2,885653557.5,0.2380971016144684,0.7142913048434052
43,Eczema,T-Cell Lymphoma,local_entropy_3,886789785.0,0.13292700813324507,0.3987810243997352
44,Eczema,T-Cell Lymphoma,local_entropy_4,889785652.5,0.018570080234069745,0.055710240702209236
45,Eczema,T-Cell Lymphoma,local_entropy_5,889396350.0,0.02487004710889134,0.07461014132667401
46,Eczema,T-Cell Lymphoma,egophily_1,879105738.0,0.4941744666707085,1.4825234000121257
47,Eczema,T-Cell Lymphoma,egophily_2,879621391.5,0.5929427734317669,1.7788283202953008
48,Eczema,T-Cell Lymphoma,egophily_3,880602328.0,0.7981446953890052,2.3944340861670157
49,Eczema,T-Cell Lymphoma,egophily_4,881577672.0,0.982898332279824,2.948694996839472
50,Eczema,T-Cell Lymphoma,egophily_5,880657656.5,0.8103128179399894,2.4309384538199685
0,Psoriasis,Eczema,global_homophily,368.0,0.0987373527742013,0.2962120583226039
1,Psoriasis,Eczema,global_entropy,244.0,0.3748551247024945,1.1245653741074835
2,Psoriasis,T-Cell Lymphoma,global_homophily,292.0,0.522479048078478,1.567437144235434
3,Psoriasis,T-Cell Lymphoma,global_entropy,244.0,0.6914051805172459,2.0742155415517374
4,Eczema,T-Cell Lymphoma,global_homophily,208.0,0.43810444891303435,1.314313346739103
5,Eczema,T-Cell Lymphoma,global_entropy,257.0,0.7244980441857846,2.173494132557354
6,Psoriasis,Eczema,local_homophily_1,1150135573.0,0.43460623687019806,1.303818710610594
7,Psoriasis,Eczema,local_homophily_2,1156180289.0,0.5414329491986539,1.6242988475959619
8,Psoriasis,Eczema,local_homophily_3,1153623131.0,0.9819313017141946,2.945793905142584
9,Psoriasis,Eczema,local_homophily_4,1152979123.5,0.9001799158910909,2.7005397476732727
10,Psoriasis,Eczema,local_homophily_5,1153717871.5,0.9645599748526824,2.893679924558047
11,Psoriasis,Eczema,local_entropy_1,1154190212.5,0.8782563164460294,2.6347689493380884
12,Psoriasis,Eczema,local_entropy_2,1156834778.0,0.446580591572989,1.339741774718967
13,Psoriasis,Eczema,local_entropy_3,1155358302.5,0.6732953079194901,2.01988592375847
14,Psoriasis,Eczema,local_entropy_4,1153772654.0,0.9545223497804038,2.8635670493412118
15,Psoriasis,Eczema,local_entropy_5,1155368875.0,0.6715215141919554,2.014564542575866
16,Psoriasis,Eczema,egophily_1,1148918356.5,0.28767065466031905,0.8630119639809571
17,Psoriasis,Eczema,egophily_2,1147280036.0,0.15099338412912505,0.45298015238737516
18,Psoriasis,Eczema,egophily_3,1148769171.0,0.2741854611342637,0.822556383402791
19,Psoriasis,Eczema,egophily_4,1150187742.5,0.4429147626107507,1.3287442878322522
20,Psoriasis,Eczema,egophily_5,1149247541.5,0.32537740519221336,0.9761322155766401
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1363405664.0,0.569067093278325,1.7072012798349752
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1362748303.0,0.4826366617630967,1.4479099852892903
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1361888122.0,0.3801794722030035,1.1405384166090107
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1360276988.5,0.22770329376393617,0.6831098812918085
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1362994739.0,0.5145481673751908,1.5436445021255725
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1367727109.0,0.7534515531142796,2.2603546593428385
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1375539109.5,0.056423119949158496,0.1692693598474755
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1369262934.0,0.5305439223503523,1.591631767051057
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1369221279.5,0.5361292727900374,1.6083878183701121
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1367978207.0,0.7150791868614277,2.145237560584283
31,Psoriasis,T-Cell Lymphoma,egophily_1,1363401744.5,0.5680575816168496,1.7041727448505488
32,Psoriasis,T-Cell Lymphoma,egophily_2,1360920115.5,0.2822882612392975,0.8468647837178925
33,Psoriasis,T-Cell Lymphoma,egophily_3,1360771639.0,0.26899465443185766,0.806983963295573
34,Psoriasis,T-Cell Lymphoma,egophily_4,1361423440.0,0.33086236969118277,0.9925871090735483
35,Psoriasis,T-Cell Lymphoma,egophily_5,1361334439.5,0.3219120490472047,0.9657361471416142
36,Eczema,T-Cell Lymphoma,local_homophily_1,882298987.0,0.8204066777268524,2.461220033180557
37,Eczema,T-Cell Lymphoma,local_homophily_2,877267306.5,0.2287651756913316,0.6862955270739948
38,Eczema,T-Cell Lymphoma,local_homophily_3,878671027.5,0.4210495643427471,1.2631486930282412
39,Eczema,T-Cell Lymphoma,local_homophily_4,878133218.0,0.33834534997845267,1.015036049935358
40,Eczema,T-Cell Lymphoma,local_homophily_5,879309133.5,0.5331153534422393,1.5993460603267178
41,Eczema,T-Cell Lymphoma,local_entropy_1,881997577.0,0.8879534285430577,2.6638602856291733
42,Eczema,T-Cell Lymphoma,local_entropy_2,885020650.5,0.3173630975008668,0.9520892925026003
43,Eczema,T-Cell Lymphoma,local_entropy_3,882093348.0,0.8665953547200062,2.5997860641600186
44,Eczema,T-Cell Lymphoma,local_entropy_4,883260658.0,0.6172715716326573,1.851814714897972
45,Eczema,T-Cell Lymphoma,local_entropy_5,881251238.0,0.9431325643008941,2.829397692902682
46,Eczema,T-Cell Lymphoma,egophily_1,883214356.0,0.6252473535263758,1.8757420605791275
47,Eczema,T-Cell Lymphoma,egophily_2,882879214.5,0.6955295103443939,2.0865885310331818
48,Eczema,T-Cell Lymphoma,egophily_3,881639572.5,0.968868685515243,2.906606056545729
49,Eczema,T-Cell Lymphoma,egophily_4,880982980.5,0.8826827051102111,2.6480481153306332
50,Eczema,T-Cell Lymphoma,egophily_5,881642470.5,0.9682124101536694,2.904637230461008
0,Psoriasis,Eczema,global_homophily,335.0,0.3320634317662615,0.9961902952987846
1,Psoriasis,Eczema,global_entropy,256.0,0.5223255076619273,1.566976522985782
2,Psoriasis,T-Cell Lymphoma,global_homophily,237.0,0.5814158066743236,1.7442474200229707
3,Psoriasis,T-Cell Lymphoma,global_entropy,289.0,0.5663938191598885,1.6991814574796655
4,Eczema,T-Cell Lymphoma,global_homophily,204.0,0.3846361665965713,1.153908499789714
5,Eczema,T-Cell Lymphoma,global_entropy,267.0,0.5569197753640633,1.67075932609219
6,Psoriasis,Eczema,local_homophily_1,1157218216.0,0.39446404433310944,1.1833921329993284
7,Psoriasis,Eczema,local_homophily_2,1161347581.5,0.07204577484611262,0.21613732453833784
8,Psoriasis,Eczema,local_homophily_3,1159917418.5,0.1415759509478471,0.4247278528435413
9,Psoriasis,Eczema,local_homophily_4,1158202224.0,0.2821257796039366,0.8463773388118098
10,Psoriasis,Eczema,local_homophily_5,1157894264.0,0.3150200885103398,0.9450602655310194
11,Psoriasis,Eczema,local_entropy_1,1155016400.0,0.7313554578963789,2.194066373689137
12,Psoriasis,Eczema,local_entropy_2,1150665896.5,0.5109665953877829,1.5328997861633487
13,Psoriasis,Eczema,local_entropy_3,1149292338.5,0.33047058822448405,0.9914117646734522
14,Psoriasis,Eczema,local_entropy_4,1150555092.5,0.4947261828949495,1.4841785486848487
15,Psoriasis,Eczema,local_entropy_5,1151087204.0,0.5751667868453991,1.7255003605361974
16,Psoriasis,Eczema,egophily_1,1149773476.0,0.3865688370472721,1.1597065111418163
17,Psoriasis,Eczema,egophily_2,1145804141.5,0.07582638640754898,0.22747915922264694
18,Psoriasis,Eczema,egophily_3,1147254926.0,0.14939790664177854,0.44819371992533563
19,Psoriasis,Eczema,egophily_4,1149629492.0,0.37044301657361667,1.1113290497208501
20,Psoriasis,Eczema,egophily_5,1149644019.0,0.3722309990909939,1.1166929972729815
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1359596486.0,0.17744413914118684,0.5323324174235605
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1367758236.5,0.7488415839163942,2.246524751749183
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1369007921.5,0.5651931886621053,1.695579565986316
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1367954384.0,0.7187106261593588,2.1561318784780763
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1368299468.5,0.666764560134178,2.000293680402534
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1376009588.5,0.04490471590282193,0.1347141477084658
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1367603471.0,0.7729005051021772,2.3187015153065316
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1366118519.0,0.9885083667641893,2.965525100292568
